Order_ID,Order_Date,Region,Product_Category,Sub_Category,Units_Sold,Unit_Cost,Unit_Price,Inventory_Days,Revenue,Cost,Profit
ORD00824,2025-01-02,West,Electronics,Mobile,1,240.66,343.61,18,343.61,240.66,102.95
ORD00825,2024-06-24,West,Electronics,Mobile,14,202.04,309.22,80,4329.08,2828.56,1500.52
ORD00826,2024-10-06,North,Furniture,Table,11,410.55,518.92,90,5708.12,4516.05,1192.07
ORD00827,2023-08-18,North,Grocery,Grains,5,55.53,176.87,64,884.35,277.65,606.7
ORD00828,2023-08-25,East,Grocery,Beverages,15,240.57,382.95,23,5744.25,3608.55,2135.7
ORD00829,2023-07-31,West,Furniture,Table,6,352.81,454.26,46,2725.56,2116.86,608.7
ORD00830,2024-05-06,South,Grocery,Snacks,3,242.91,298.87,64,896.61,728.73,167.88
ORD00831,2025-05-21,North,Furniture,Table,20,291.59,370.24,56,7404.8,5831.8,1573.0
ORD00832,2024-12-12,West,Furniture,Sofa,3,398.29,480.54,56,1441.62,1194.87,246.75
ORD00833,2024-06-04,North,Apparel,Jacket,8,278.5,424.71,54,3397.68,2228.0,1169.68
ORD00834,2024-01-23,East,Furniture,Chair,19,221.26,368.39,77,6999.41,4203.94,2795.47
ORD00835,2023-12-01,North,Apparel,Shirt,3,372.29,480.52,67,1441.56,1116.87,324.69
ORD00836,2024-06-24,West,Grocery,Beverages,18,57.85,127.41,44,2293.38,1041.3,1252.08
ORD00837,2023-09-10,East,Electronics,Headphones,4,345.9,437.38,53,1749.52,1383.6,365.92
ORD00838,2024-08-10,North,Grocery,Grains,2,54.36,177.83,79,355.66,108.72,246.94
ORD00839,2024-12-23,West,Apparel,Jacket,5,231.96,279.23,83,1396.15,1159.8,236.35
ORD00840,2025-02-19,West,Apparel,Shirt,11,156.87,277.05,43,3047.55,1725.57,1321.98
ORD00841,2023-12-16,South,Furniture,Chair,19,13.98,162.01,56,3078.19,265.62,2812.57
ORD00842,2024-02-25,East,Furniture,Chair,12,451.53,596.88,5,7162.56,5418.36,1744.2
ORD00843,2024-04-19,East,Electronics,Laptop,1,125.27,232.09,55,232.09,125.27,106.82
ORD00844,2025-03-08,West,Grocery,Beverages,13,223.24,258.87,27,3365.31,2902.12,463.19
ORD00845,2023-12-29,South,Apparel,Shirt,18,198.45,337.5,58,6075.0,3572.1,2502.9
ORD00846,2025-02-09,South,Furniture,Sofa,5,75.8,91.2,7,456.0,379.0,77.0
ORD00847,2023-07-01,West,Grocery,Grains,14,487.74,512.43,22,7174.02,6828.36,345.66
ORD00848,2024-08-01,West,Grocery,Grains,20,465.85,561.22,63,11224.4,9317.0,1907.4
ORD00849,2023-11-07,West,Grocery,Beverages,12,120.61,187.2,5,2246.4,1447.32,799.08
ORD00850,2023-10-23,East,Apparel,Jacket,17,141.93,281.28,78,4781.76,2412.81,2368.95
ORD00851,2025-01-10,West,Electronics,Mobile,19,246.8,305.24,79,5799.56,4689.2,1110.36
ORD00852,2024-03-31,West,Electronics,Mobile,17,491.95,639.58,40,10872.86,8363.15,2509.71
ORD00853,2024-06-27,North,Electronics,Headphones,20,53.34,126.85,89,2537.0,1066.8,1470.2
ORD00854,2024-09-15,West,Furniture,Sofa,2,452.76,535.34,6,1070.68,905.52,165.16
ORD00855,2024-08-12,East,Grocery,Grains,16,291.24,344.31,50,5508.96,4659.84,849.12
ORD00856,2023-08-27,East,Furniture,Chair,2,350.58,442.24,43,884.48,701.16,183.32
ORD00857,2024-01-21,East,Electronics,Headphones,16,293.29,381.35,89,6101.6,4692.64,1408.96
ORD00858,2024-12-07,East,Electronics,Laptop,16,50.43,128.74,40,2059.84,806.88,1252.96
ORD00859,2024-01-12,South,Apparel,Jacket,9,144.86,187.12,19,1684.08,1303.74,380.34
ORD00860,2024-12-03,West,Apparel,Jacket,15,191.19,221.62,35,3324.3,2867.85,456.45
ORD00861,2023-09-21,South,Apparel,Jacket,2,178.0,195.24,23,390.48,356.0,34.48
ORD00862,2025-03-27,South,Grocery,Beverages,13,126.59,195.42,86,2540.46,1645.67,894.79
ORD00863,2024-05-12,North,Apparel,Jacket,12,36.62,79.96,19,959.52,439.44,520.08
ORD00864,2024-10-12,South,Apparel,Shoes,13,243.35,317.41,73,4126.33,3163.55,962.78
ORD00865,2024-06-23,North,Grocery,Grains,13,242.55,268.6,60,3491.8,3153.15,338.65
ORD00866,2024-05-19,North,Furniture,Table,13,342.46,486.92,10,6329.96,4451.98,1877.98
ORD00867,2023-06-29,East,Furniture,Table,20,459.84,589.3,47,11786.0,9196.8,2589.2
ORD00868,2024-01-02,South,Furniture,Chair,9,330.63,392.35,35,3531.15,2975.67,555.48
ORD00869,2024-07-23,North,Furniture,Sofa,6,163.5,170.03,6,1020.18,981.0,39.18
ORD00870,2025-06-17,South,Electronics,Laptop,4,267.38,371.78,49,1487.12,1069.52,417.6
ORD00871,2023-12-13,South,Furniture,Table,7,26.68,121.49,12,850.43,186.76,663.67
ORD00872,2025-06-03,South,Electronics,Headphones,4,52.33,145.01,53,580.04,209.32,370.72
ORD00873,2024-11-22,West,Electronics,Headphones,6,134.13,206.84,14,1241.04,804.78,436.26
ORD00874,2024-10-11,North,Furniture,Table,11,136.09,254.3,40,2797.3,1496.99,1300.31
ORD00875,2024-12-28,South,Grocery,Beverages,11,498.02,540.46,38,5945.06,5478.22,466.84
ORD00876,2023-12-19,South,Grocery,Snacks,16,489.92,524.02,55,8384.32,7838.72,545.6
ORD00877,2024-03-10,North,Grocery,Snacks,5,274.91,342.44,83,1712.2,1374.55,337.65
ORD00878,2025-01-26,East,Grocery,Grains,9,60.61,76.18,78,685.62,545.49,140.13
ORD00879,2025-03-16,West,Grocery,Snacks,16,82.94,180.79,9,2892.64,1327.04,1565.6
ORD00880,2024-02-13,West,Furniture,Chair,11,453.26,541.58,70,5957.38,4985.86,971.52
ORD00881,2024-12-25,South,Grocery,Beverages,13,423.58,541.82,13,7043.66,5506.54,1537.12
ORD00882,2023-12-29,East,Electronics,Laptop,16,69.39,152.01,50,2432.16,1110.24,1321.92
ORD00883,2023-08-22,East,Furniture,Table,2,319.81,463.84,16,927.68,639.62,288.06
ORD00884,2023-12-09,South,Furniture,Chair,15,382.62,429.66,30,6444.9,5739.3,705.6
ORD00885,2023-09-29,East,Electronics,Laptop,7,156.45,218.02,18,1526.14,1095.15,430.99
ORD00886,2023-08-31,North,Grocery,Snacks,15,370.31,395.6,29,5934.0,5554.65,379.35
ORD00887,2024-09-01,West,Apparel,Shoes,13,40.87,124.25,44,1615.25,531.31,1083.94
ORD00888,2025-05-28,West,Grocery,Snacks,2,176.25,230.22,10,460.44,352.5,107.94
ORD00889,2023-11-06,South,Electronics,Mobile,17,234.6,337.92,73,5744.64,3988.2,1756.44
ORD00890,2025-06-05,West,Apparel,Shirt,2,370.38,446.27,7,892.54,740.76,151.78
ORD00891,2023-12-28,North,Electronics,Mobile,5,17.04,113.78,44,568.9,85.2,483.7
ORD00892,2023-10-24,North,Grocery,Grains,6,419.32,433.59,18,2601.54,2515.92,85.62
ORD00893,2024-03-09,East,Grocery,Grains,20,118.08,239.73,59,4794.6,2361.6,2433.0
ORD00894,2024-11-29,East,Grocery,Beverages,4,488.17,576.69,22,2306.76,1952.68,354.08
ORD00895,2024-12-03,South,Apparel,Shirt,19,94.99,109.16,40,2074.04,1804.81,269.23
ORD00896,2025-05-15,North,Grocery,Snacks,12,281.17,349.78,79,4197.36,3374.04,823.32
ORD00897,2024-09-08,North,Apparel,Shirt,20,194.3,222.17,67,4443.4,3886.0,557.4
ORD00898,2023-11-19,East,Electronics,Mobile,6,463.81,571.29,80,3427.74,2782.86,644.88
ORD00899,2023-12-18,East,Grocery,Grains,16,349.26,384.15,86,6146.4,5588.16,558.24
ORD00900,2024-10-21,South,Grocery,Beverages,8,469.66,563.19,9,4505.52,3757.28,748.24
ORD00901,2024-12-15,West,Grocery,Grains,3,317.32,435.79,49,1307.37,951.96,355.41
ORD00902,2024-06-26,East,Electronics,Headphones,8,104.03,252.09,17,2016.72,832.24,1184.48
ORD00903,2024-03-14,West,Apparel,Shoes,7,145.45,178.54,24,1249.78,1018.15,231.63
ORD00904,2024-11-18,East,Grocery,Snacks,6,338.37,349.62,87,2097.72,2030.22,67.5
ORD00905,2024-03-07,North,Furniture,Chair,14,133.18,227.62,63,3186.68,1864.52,1322.16
ORD00906,2024-12-29,West,Electronics,Headphones,2,463.18,493.68,8,987.36,926.36,61.0
ORD00907,2023-09-22,West,Electronics,Mobile,8,363.49,454.43,46,3635.44,2907.92,727.52
ORD00908,2024-01-10,North,Apparel,Jacket,11,122.73,143.7,34,1580.7,1350.03,230.67
ORD00909,2023-12-05,North,Apparel,Jacket,14,436.24,495.69,33,6939.66,6107.36,832.3
ORD00910,2024-06-07,West,Grocery,Grains,16,36.63,104.83,32,1677.28,586.08,1091.2
ORD00911,2024-10-03,East,Apparel,Shoes,12,76.84,186.21,85,2234.52,922.08,1312.44
ORD00912,2024-09-08,East,Furniture,Chair,11,72.33,177.7,12,1954.7,795.63,1159.07
ORD00913,2024-03-06,South,Apparel,Shirt,15,234.7,264.52,48,3967.8,3520.5,447.3
ORD00914,2024-04-05,South,Furniture,Sofa,6,396.88,494.39,83,2966.34,2381.28,585.06
ORD00915,2024-08-31,West,Apparel,Shirt,14,429.92,505.86,32,7082.04,6018.88,1063.16
ORD00916,2024-10-04,South,Grocery,Beverages,1,367.71,479.46,36,479.46,367.71,111.75
ORD00917,2023-07-18,North,Furniture,Table,19,118.98,258.46,24,4910.74,2260.62,2650.12
ORD00918,2025-01-13,North,Grocery,Snacks,2,495.72,607.07,69,1214.14,991.44,222.7
ORD00919,2024-08-18,West,Grocery,Grains,13,244.84,365.55,17,4752.15,3182.92,1569.23
ORD00920,2023-07-05,South,Grocery,Snacks,3,283.66,290.46,57,871.38,850.98,20.4
ORD00921,2024-07-05,West,Apparel,Shoes,10,127.14,276.99,7,2769.9,1271.4,1498.5
ORD00922,2023-10-29,West,Furniture,Chair,15,430.38,543.74,8,8156.1,6455.7,1700.4
ORD00923,2024-04-27,West,Grocery,Snacks,13,100.62,232.0,85,3016.0,1308.06,1707.94
ORD00924,2024-06-25,North,Electronics,Headphones,3,198.59,303.75,72,911.25,595.77,315.48
ORD00925,2023-08-08,South,Furniture,Table,9,352.05,445.86,78,4012.74,3168.45,844.29
ORD00926,2024-04-20,North,Electronics,Headphones,11,370.52,383.47,51,4218.17,4075.72,142.45
ORD00927,2024-11-03,South,Electronics,Laptop,12,238.02,248.95,51,2987.4,2856.24,131.16
ORD00928,2025-05-12,North,Electronics,Headphones,7,77.82,131.38,74,919.66,544.74,374.92
ORD00929,2024-06-09,East,Grocery,Grains,19,436.85,543.76,33,10331.44,8300.15,2031.29
ORD00930,2024-04-22,East,Furniture,Table,17,343.31,388.5,13,6604.5,5836.27,768.23
ORD00931,2025-04-06,East,Furniture,Table,16,255.71,381.0,65,6096.0,4091.36,2004.64
ORD00932,2024-08-11,South,Grocery,Grains,12,401.95,544.03,13,6528.36,4823.4,1704.96
ORD00933,2024-12-26,North,Grocery,Snacks,3,201.43,232.36,14,697.08,604.29,92.79
ORD00934,2023-10-22,North,Apparel,Shoes,4,351.57,428.54,31,1714.16,1406.28,307.88
ORD00935,2024-02-26,West,Furniture,Table,18,466.54,540.26,58,9724.68,8397.72,1326.96
ORD00936,2023-12-28,East,Electronics,Laptop,7,40.85,172.26,34,1205.82,285.95,919.87
ORD00937,2023-08-08,West,Grocery,Grains,11,331.32,450.41,67,4954.51,3644.52,1309.99
ORD00938,2024-03-22,East,Grocery,Beverages,19,74.66,194.12,26,3688.28,1418.54,2269.74
ORD00939,2023-11-19,South,Apparel,Shoes,12,485.65,602.26,11,7227.12,5827.8,1399.32
ORD00940,2024-02-16,East,Furniture,Table,15,478.54,573.24,25,8598.6,7178.1,1420.5
ORD00941,2023-07-23,South,Apparel,Shirt,5,89.01,110.96,45,554.8,445.05,109.75
ORD00942,2024-03-27,East,Grocery,Beverages,12,100.4,186.96,9,2243.52,1204.8,1038.72
ORD00943,2025-03-24,East,Furniture,Chair,12,229.73,376.17,73,4514.04,2756.76,1757.28
ORD00944,2023-08-17,East,Electronics,Mobile,13,466.22,582.66,63,7574.58,6060.86,1513.72
ORD00945,2025-02-18,West,Apparel,Shirt,18,488.04,541.08,42,9739.44,8784.72,954.72
ORD00946,2025-04-04,East,Furniture,Sofa,5,401.79,512.43,61,2562.15,2008.95,553.2
ORD00947,2024-07-25,North,Electronics,Headphones,16,451.09,476.31,75,7620.96,7217.44,403.52
ORD00948,2024-07-22,North,Furniture,Chair,13,312.59,349.54,50,4544.02,4063.67,480.35
ORD00949,2023-09-03,East,Furniture,Chair,20,324.24,413.84,33,8276.8,6484.8,1792.0
ORD00950,2024-02-26,North,Apparel,Shirt,3,273.82,343.41,90,1030.23,821.46,208.77
ORD00951,2024-05-08,East,Grocery,Snacks,16,165.7,258.44,12,4135.04,2651.2,1483.84
ORD00952,2024-11-14,East,Grocery,Snacks,14,191.12,250.18,41,3502.52,2675.68,826.84
ORD00953,2023-08-28,West,Furniture,Table,15,438.41,456.11,61,6841.65,6576.15,265.5
ORD00954,2025-03-07,West,Grocery,Beverages,6,404.78,550.48,59,3302.88,2428.68,874.2
ORD00955,2024-08-20,East,Apparel,Jacket,20,52.18,87.31,65,1746.2,1043.6,702.6
ORD00956,2023-07-27,West,Electronics,Headphones,13,53.34,117.71,39,1530.23,693.42,836.81
ORD00957,2024-10-30,South,Apparel,Jacket,15,358.02,472.53,22,7087.95,5370.3,1717.65
ORD00958,2025-03-13,East,Apparel,Shoes,10,281.39,292.51,43,2925.1,2813.9,111.2
ORD00959,2025-01-15,East,Grocery,Grains,15,120.01,239.74,24,3596.1,1800.15,1795.95
ORD00960,2024-10-03,West,Furniture,Sofa,16,70.85,172.41,41,2758.56,1133.6,1624.96
ORD00961,2023-07-11,North,Apparel,Shoes,8,23.94,139.82,68,1118.56,191.52,927.04
ORD00962,2024-10-28,West,Furniture,Sofa,16,287.13,418.04,85,6688.64,4594.08,2094.56
ORD00963,2024-08-18,South,Electronics,Laptop,17,369.15,376.69,38,6403.73,6275.55,128.18
ORD00964,2025-01-30,South,Electronics,Mobile,11,235.91,341.44,50,3755.84,2595.01,1160.83
ORD00965,2025-06-07,North,Electronics,Laptop,12,215.56,352.82,50,4233.84,2586.72,1647.12
ORD00966,2023-07-12,South,Furniture,Table,17,323.08,339.22,29,5766.74,5492.36,274.38
ORD00967,2024-09-17,East,Electronics,Headphones,6,276.42,407.92,43,2447.52,1658.52,789.0
ORD00968,2023-07-23,South,Furniture,Chair,18,294.22,418.6,6,7534.8,5295.96,2238.84
ORD00969,2025-04-06,North,Furniture,Table,16,211.88,350.41,25,5606.56,3390.08,2216.48
ORD00970,2024-11-24,North,Apparel,Shirt,17,118.35,150.67,76,2561.39,2011.95,549.44
ORD00971,2023-08-15,West,Grocery,Beverages,3,67.12,91.15,7,273.45,201.36,72.09
ORD00972,2025-05-26,East,Furniture,Table,12,78.12,147.2,81,1766.4,937.44,828.96
ORD00973,2025-02-06,South,Apparel,Jacket,10,24.09,147.2,33,1472.0,240.9,1231.1
ORD00974,2023-08-22,West,Apparel,Jacket,8,160.64,196.07,15,1568.56,1285.12,283.44
ORD00975,2024-04-08,South,Electronics,Mobile,1,389.6,504.41,10,504.41,389.6,114.81
ORD00976,2024-02-06,North,Electronics,Mobile,17,300.66,373.68,37,6352.56,5111.22,1241.34
ORD00977,2024-07-01,South,Electronics,Laptop,1,379.73,498.17,82,498.17,379.73,118.44
ORD00978,2024-08-23,East,Apparel,Shirt,12,24.34,50.45,40,605.4,292.08,313.32
ORD00979,2024-03-09,North,Furniture,Chair,17,392.59,486.47,69,8269.99,6674.03,1595.96
ORD00980,2025-03-04,South,Electronics,Headphones,1,269.13,377.92,41,377.92,269.13,108.79
ORD00981,2024-04-29,East,Electronics,Headphones,4,462.87,601.34,65,2405.36,1851.48,553.88
ORD00982,2025-01-12,West,Apparel,Shoes,4,98.62,155.07,53,620.28,394.48,225.8
ORD00983,2024-04-23,North,Apparel,Jacket,8,209.71,325.11,45,2600.88,1677.68,923.2
ORD00984,2023-09-06,North,Grocery,Snacks,17,76.6,192.13,41,3266.21,1302.2,1964.01
ORD00985,2024-06-06,East,Electronics,Laptop,16,66.7,112.82,81,1805.12,1067.2,737.92
ORD00986,2023-09-05,South,Grocery,Snacks,18,209.57,357.39,59,6433.02,3772.26,2660.76
ORD00987,2024-04-09,North,Electronics,Laptop,12,97.86,247.67,67,2972.04,1174.32,1797.72
ORD00988,2024-08-04,West,Grocery,Beverages,17,332.69,350.02,23,5950.34,5655.73,294.61
ORD00989,2024-08-17,North,Grocery,Grains,19,489.01,601.52,26,11428.88,9291.19,2137.69
ORD00990,2024-11-01,North,Furniture,Chair,11,108.13,235.51,56,2590.61,1189.43,1401.18
ORD00991,2024-07-28,East,Apparel,Shoes,16,146.47,254.93,79,4078.88,2343.52,1735.36
ORD00992,2024-10-18,East,Grocery,Beverages,16,336.67,479.44,67,7671.04,5386.72,2284.32
ORD00993,2024-08-06,South,Apparel,Shoes,4,69.87,145.82,34,583.28,279.48,303.8
ORD00994,2024-02-12,South,Electronics,Mobile,2,416.85,494.08,8,988.16,833.7,154.46
ORD00995,2023-08-29,North,Grocery,Grains,11,84.84,180.03,17,1980.33,933.24,1047.09
ORD00996,2025-01-31,East,Grocery,Beverages,7,153.85,231.05,69,1617.35,1076.95,540.4
ORD00997,2024-04-15,North,Furniture,Sofa,18,18.66,134.43,60,2419.74,335.88,2083.86
ORD00998,2025-05-15,North,Grocery,Beverages,11,427.91,497.08,9,5467.88,4707.01,760.87
ORD00999,2025-03-12,South,Apparel,Jacket,10,443.5,472.3,60,4723.0,4435.0,288.0
ORD01000,2024-08-25,West,Furniture,Sofa,13,248.85,269.71,67,3506.23,3235.05,271.18
ORD01001,2024-01-22,West,Grocery,Grains,6,258.28,320.03,68,1920.18,1549.68,370.5
ORD01002,2023-10-01,East,Furniture,Table,11,40.1,130.72,21,1437.92,441.1,996.82
ORD01003,2024-05-16,West,Furniture,Sofa,19,23.18,157.42,48,2990.98,440.42,2550.56
ORD01004,2023-09-08,South,Electronics,Laptop,12,496.05,560.78,12,6729.36,5952.6,776.76
ORD01005,2024-11-24,East,Apparel,Shirt,10,300.34,437.35,13,4373.5,3003.4,1370.1
ORD01006,2023-08-26,West,Electronics,Laptop,6,19.66,71.95,63,431.7,117.96,313.74
ORD01007,2024-08-21,West,Grocery,Beverages,1,351.02,441.28,45,441.28,351.02,90.26
ORD01008,2023-06-29,East,Grocery,Beverages,19,57.89,133.7,31,2540.3,1099.91,1440.39
ORD01009,2025-03-09,South,Grocery,Grains,11,91.65,140.08,60,1540.88,1008.15,532.73
ORD01010,2025-01-23,East,Grocery,Grains,3,421.79,504.49,41,1513.47,1265.37,248.1
ORD01011,2025-03-04,North,Electronics,Laptop,19,206.99,244.74,16,4650.06,3932.81,717.25
ORD01012,2025-01-01,South,Furniture,Table,3,287.55,369.55,59,1108.65,862.65,246.0
ORD01013,2024-03-10,East,Furniture,Chair,10,257.27,305.76,89,3057.6,2572.7,484.9
ORD01014,2023-07-31,South,Apparel,Shoes,13,133.12,212.85,90,2767.05,1730.56,1036.49
ORD01015,2024-03-14,West,Electronics,Headphones,17,432.73,521.37,32,8863.29,7356.41,1506.88
ORD01016,2024-06-27,North,Furniture,Sofa,18,406.38,535.03,60,9630.54,7314.84,2315.7
ORD01017,2025-05-06,West,Apparel,Shoes,15,82.39,109.21,43,1638.15,1235.85,402.3
ORD01018,2024-03-16,East,Grocery,Beverages,3,320.62,448.29,39,1344.87,961.86,383.01
ORD01019,2024-10-05,South,Apparel,Shoes,20,125.7,165.28,24,3305.6,2514.0,791.6
ORD01020,2024-04-16,West,Electronics,Mobile,10,237.44,323.61,60,3236.1,2374.4,861.7
ORD01021,2025-05-20,South,Electronics,Mobile,6,143.63,152.86,40,917.16,861.78,55.38
ORD01022,2023-06-28,East,Electronics,Headphones,16,393.29,406.31,15,6500.96,6292.64,208.32
ORD01023,2024-12-21,West,Furniture,Chair,14,449.42,551.81,16,7725.34,6291.88,1433.46
ORD01024,2023-09-26,East,Apparel,Shirt,4,289.78,367.32,20,1469.28,1159.12,310.16
ORD01025,2023-08-27,East,Grocery,Snacks,8,303.91,421.02,45,3368.16,2431.28,936.88
ORD01026,2024-10-24,South,Grocery,Grains,8,468.4,505.01,18,4040.08,3747.2,292.88
ORD01027,2024-05-29,West,Apparel,Shoes,15,210.1,340.22,12,5103.3,3151.5,1951.8
ORD01028,2024-07-12,East,Furniture,Sofa,4,165.08,231.53,36,926.12,660.32,265.8
ORD01029,2024-04-26,North,Apparel,Shoes,16,360.68,484.78,7,7756.48,5770.88,1985.6
ORD01030,2023-11-27,East,Electronics,Headphones,8,133.96,194.74,86,1557.92,1071.68,486.24
ORD01031,2024-11-17,East,Electronics,Headphones,8,430.25,491.58,55,3932.64,3442.0,490.64
ORD01032,2023-08-01,West,Furniture,Chair,8,155.74,285.36,25,2282.88,1245.92,1036.96
ORD01033,2024-08-21,West,Furniture,Sofa,14,396.77,441.51,15,6181.14,5554.78,626.36
ORD01034,2023-07-20,North,Grocery,Grains,14,463.98,517.22,59,7241.08,6495.72,745.36
ORD01035,2024-02-02,East,Apparel,Jacket,9,258.1,314.12,82,2827.08,2322.9,504.18
ORD01036,2024-02-12,West,Grocery,Grains,1,383.37,481.37,28,481.37,383.37,98.0
ORD01037,2024-11-21,North,Apparel,Shirt,13,108.04,157.34,78,2045.42,1404.52,640.9
ORD01038,2023-12-06,South,Electronics,Mobile,8,263.02,408.62,88,3268.96,2104.16,1164.8
ORD01039,2025-05-03,South,Grocery,Beverages,15,244.4,356.0,38,5340.0,3666.0,1674.0
ORD01040,2023-10-28,West,Furniture,Table,7,51.36,109.66,55,767.62,359.52,408.1
ORD01041,2025-01-03,South,Apparel,Shirt,1,462.33,561.16,85,561.16,462.33,98.83
ORD01042,2024-01-04,West,Electronics,Laptop,7,138.27,266.79,11,1867.53,967.89,899.64
ORD01043,2024-05-12,North,Grocery,Grains,9,83.13,227.04,26,2043.36,748.17,1295.19
ORD01044,2025-04-19,West,Electronics,Headphones,17,223.23,361.63,63,6147.71,3794.91,2352.8
ORD01045,2024-06-22,East,Electronics,Mobile,7,103.37,233.35,39,1633.45,723.59,909.86
ORD01046,2023-10-02,East,Grocery,Beverages,5,221.34,256.3,32,1281.5,1106.7,174.8
ORD01047,2023-10-31,East,Apparel,Shoes,6,210.18,236.34,42,1418.04,1261.08,156.96
ORD01048,2024-10-02,West,Apparel,Jacket,15,454.59,513.19,87,7697.85,6818.85,879.0
ORD01049,2023-11-01,South,Electronics,Mobile,16,75.27,127.14,55,2034.24,1204.32,829.92
ORD01050,2024-08-15,North,Grocery,Grains,14,370.69,412.84,17,5779.76,5189.66,590.1
ORD01051,2025-03-05,North,Electronics,Laptop,8,240.76,297.13,82,2377.04,1926.08,450.96
ORD01052,2025-01-27,East,Electronics,Laptop,17,313.63,362.49,55,6162.33,5331.71,830.62
ORD01053,2023-12-27,West,Apparel,Jacket,2,294.44,337.18,69,674.36,588.88,85.48
ORD01054,2024-12-18,South,Furniture,Table,5,53.93,161.92,60,809.6,269.65,539.95
ORD01055,2023-07-16,East,Furniture,Chair,11,31.64,55.18,40,606.98,348.04,258.94
ORD01056,2023-07-17,East,Grocery,Beverages,9,310.34,425.77,38,3831.93,2793.06,1038.87
ORD01057,2023-10-23,West,Grocery,Snacks,11,371.07,447.3,24,4920.3,4081.77,838.53
ORD01058,2025-02-22,East,Electronics,Mobile,5,36.74,68.3,65,341.5,183.7,157.8
ORD01059,2024-02-09,North,Apparel,Jacket,15,223.85,373.15,68,5597.25,3357.75,2239.5
ORD01060,2023-12-27,North,Grocery,Beverages,18,247.75,324.23,23,5836.14,4459.5,1376.64
ORD01061,2024-07-07,East,Furniture,Chair,7,435.4,466.59,26,3266.13,3047.8,218.33
ORD01062,2024-04-11,North,Apparel,Jacket,1,267.75,355.51,58,355.51,267.75,87.76
ORD01063,2023-08-25,West,Apparel,Shoes,4,444.81,453.57,20,1814.28,1779.24,35.04
ORD01064,2024-09-28,West,Furniture,Sofa,4,420.12,447.42,15,1789.68,1680.48,109.2
ORD01065,2024-04-10,West,Grocery,Beverages,9,301.16,307.0,10,2763.0,2710.44,52.56
ORD01066,2024-03-28,East,Furniture,Sofa,19,73.37,203.55,87,3867.45,1394.03,2473.42
ORD01067,2024-07-25,West,Furniture,Chair,3,278.11,370.44,16,1111.32,834.33,276.99
ORD01068,2024-05-27,North,Furniture,Chair,8,482.87,613.37,16,4906.96,3862.96,1044.0
ORD01069,2023-09-27,South,Apparel,Shirt,13,391.95,438.27,88,5697.51,5095.35,602.16
ORD01070,2024-01-13,South,Electronics,Laptop,16,402.54,514.24,44,8227.84,6440.64,1787.2
ORD01071,2023-12-09,West,Furniture,Sofa,4,417.71,497.04,67,1988.16,1670.84,317.32
ORD01072,2023-12-27,East,Grocery,Beverages,9,285.9,352.25,59,3170.25,2573.1,597.15
ORD01073,2023-12-19,South,Apparel,Shoes,14,55.54,134.97,64,1889.58,777.56,1112.02
ORD01074,2024-12-19,West,Apparel,Shoes,17,318.48,399.56,42,6792.52,5414.16,1378.36
ORD01075,2023-07-25,South,Grocery,Snacks,16,157.19,304.9,43,4878.4,2515.04,2363.36
ORD01076,2024-05-08,North,Grocery,Beverages,19,33.39,49.49,10,940.31,634.41,305.9
ORD01077,2025-01-22,East,Grocery,Beverages,4,237.68,347.12,37,1388.48,950.72,437.76
ORD01078,2024-03-30,West,Furniture,Sofa,3,386.64,394.0,89,1182.0,1159.92,22.08
ORD01079,2024-09-16,East,Apparel,Shirt,13,32.18,97.54,43,1268.02,418.34,849.68
ORD01080,2023-11-09,South,Grocery,Grains,15,315.67,359.11,28,5386.65,4735.05,651.6
ORD01081,2024-08-05,North,Apparel,Shirt,20,137.07,239.71,60,4794.2,2741.4,2052.8
ORD01082,2025-06-03,West,Electronics,Laptop,4,16.52,116.61,63,466.44,66.08,400.36
ORD01083,2024-01-24,East,Grocery,Beverages,20,408.43,502.86,55,10057.2,8168.6,1888.6
ORD01084,2024-12-10,South,Electronics,Mobile,5,16.8,38.03,7,190.15,84.0,106.15
ORD01085,2024-08-26,South,Electronics,Mobile,16,327.83,427.04,60,6832.64,5245.28,1587.36
ORD01086,2024-10-25,South,Electronics,Laptop,15,82.6,148.77,19,2231.55,1239.0,992.55
ORD01087,2024-06-06,South,Apparel,Jacket,15,482.29,555.66,62,8334.9,7234.35,1100.55
ORD01088,2023-08-11,North,Apparel,Shoes,19,416.43,478.23,47,9086.37,7912.17,1174.2
ORD01089,2023-07-05,East,Electronics,Headphones,14,489.95,618.0,79,8652.0,6859.3,1792.7
ORD01090,2024-10-30,West,Electronics,Laptop,13,248.19,338.89,83,4405.57,3226.47,1179.1
ORD01091,2025-06-23,North,Apparel,Jacket,2,268.87,335.06,45,670.12,537.74,132.38
ORD01092,2024-08-10,East,Furniture,Sofa,14,445.68,467.64,84,6546.96,6239.52,307.44
ORD01093,2024-06-03,West,Grocery,Grains,14,20.2,66.96,29,937.44,282.8,654.64
ORD01094,2023-11-07,West,Furniture,Table,8,258.74,348.95,48,2791.6,2069.92,721.68
ORD01095,2024-11-04,East,Apparel,Shoes,13,480.3,606.1,88,7879.3,6243.9,1635.4
ORD01096,2024-06-15,West,Grocery,Snacks,20,111.53,216.68,16,4333.6,2230.6,2103.0
ORD01097,2023-07-23,West,Apparel,Shirt,7,86.59,162.96,58,1140.72,606.13,534.59
ORD01098,2023-09-30,East,Furniture,Chair,7,282.85,432.74,50,3029.18,1979.95,1049.23
